,id,title,overview,poster_path,popularity,release_date,vote_average,original_language,vote_average,vote_count,release_date
7829,763788,Dangerous,"A reformed sociopath heads to a remote island after the death of his brother. Soon after his arrival, the island falls under siege from a deadly gang of mercenaries, and when he discovers their role in his brother’s demise, he sets out on a relentless quest for vengeance.",/vTtkQGC7qKlSRQJZYtAWAmYdH0A.jpg,31.588,2021-11-05,6.2,en,6.2,383,2021-11-05
7830,37834,Knight and Day,"A fugitive couple goes on a glamorous and sometimes deadly adventure where nothing and no one – even themselves – are what they seem. Amid shifting alliances and unexpected betrayals, they race across the globe, with their survival ultimately hinging on the battle of truth vs. trust.",/phhp52CZZJiGYmiOTp9ZBDkGHB3.jpg,34.506,2010-06-15,6.2,en,6.2,4105,2010-06-15
7831,17952,In The Mix,"A successful DJ named Darrel (Usher), managed to rescue a powerful mobster one night. In order to repay Darrell, the mobster, Frank Pacelli, gives him the task of protecting his daughter, Dolly (Chriqui)",/xtsT8pOGo5VZhQobpsVsPHRE0dz.jpg,6.211,2005-11-23,6.2,en,6.2,263,2005-11-23
7832,74725,Kill List,"Nearly a year after a botched job, a hitman takes a new assignment with the promise of a big payoff for three killings. What starts off as an easy task soon unravels, sending the killer into the heart of darkness.",/qwT2I3ons0oD58jIppKmd4qLtvB.jpg,9.186,2011-09-02,6.2,en,6.2,685,2011-09-02
7833,11598,The Kentucky Fried Movie,"A series of loosely connected skits that spoof news programs, commercials, porno films, kung-fu films, disaster films, blaxploitation films, spy films, mafia films, and the fear that somebody is watching you on the other side of the TV.",/qk0iXBQgP6b4xfS2bIUNBSENJAn.jpg,13.821,1977-08-10,6.2,en,6.2,272,1977-08-10
7834,11591,The Man with Two Brains,"A brain surgeon marries a femme fatale, causing his life to turn upside down. Things go more awry when he falls in love with a talking brain.",/jSnGiPE17sgicRyTPrE6UB0pnEU.jpg,15.36,1983-06-10,6.2,en,6.2,367,1983-06-10
7835,11354,The Upside of Anger,"After her husband runs off with his secretary, Terry Wolfmeyer is left to fend for herself -- and her four daughters. As she hits rock bottom, Terry finds a friend and drinking buddy in next-door neighbor Denny, a former baseball player. As the two grow closer, and her daughters increasingly rely on Denny, Terry starts to have reservations about where their relationship is headed.",/UdLPKVq6Cfw7ig1ancmDkclfZg.jpg,11.784,2005-01-23,6.2,en,6.2,230,2005-01-23
7836,9280,Femme Fatale,"A $10-million diamond rip-off, a stolen identity, a new life married to a diplomat. Laure Ash has risked big, won big. But then a tabloid shutterbug snaps her picture in Paris, and suddenly, enemies from Laure's secret past know who and where she is. And they all want their share of the diamond heist. Or her life. Or both.",/i2OgxmZVbIsJxaLiYMjCSewsLty.jpg,17.892,2002-04-30,6.2,en,6.2,524,2002-04-30
7837,606876,Rifkin's Festival,"The story of a married American couple who go to the San Sebastian Film Festival. They get caught up in the magic of the festival, the beauty and charm of Spain and the fantasy of movies. She has an affair with a brilliant French movie director, and he falls in love with a beautiful Spanish woman who lives there.",/5kTkLEheDmXdnHHRJiAkd4Vuato.jpg,14.17,2020-10-01,6.2,en,6.2,392,2020-10-01
7838,441701,Veronica,"In 1991 Madrid, after holding a séance at school, a teen girl minding her younger siblings at home suspects an evil force has entered their apartment.",/xHP6mYLQKbJY9pg99PGoGKmmBZX.jpg,19.225,2017-08-25,6.2,es,6.2,1576,2017-08-25
7839,20106,Bullit & Riper,"FBI Agents Bullit and Riper investigate the murder of a young dancer called Pamela Rose, found dead in her motel room in Bornsville, a small american town. Despite their differences, they must team up: the local police is hostile and they can only count on themselves to solve the crime. They meet Ginger, Pamela's best friend, and discover soon enough she knows more than she says.",/8GHEMJvfKNZMq9MJMMG7c2dXS4s.jpg,5.478,2003-06-04,6.2,fr,6.2,279,2003-06-04
7840,9804,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship.",/f4Q6BKm1lv9u5xoffbIIwrOYf6z.jpg,36.752,1995-07-28,6.2,en,6.2,3304,1995-07-28
7841,36968,Life-Size,"After her mom's death, Casey pulls away from everyone in her life, including her emotionally distant dad. With help from a magic spell, she tries to bring her mother back from the dead; instead, Casey's words accidentally awaken one of her least favorite toys: a statuesque Barbie clone named Eve. Things get worse when Casey's dad develops a crush on his daughter's living doll.",/52ZLTvJJ3JZu8wmmOMizuNc4r7a.jpg,17.574,2000-03-05,6.2,en,6.2,354,2000-03-05
7842,17466,Death Warrant,"The Canadian policeman Louis Burke is assigned in a jail to investigate the murders of prisoners and jailors. When in jail, Louis, using his outstandings martial arts skills, is able to save his life and make himself respected in that violent world. At least, helped by two another prisoners, he succeded in finding the truth about the dreadful crimes.  In a violent and corrupt prison, decorated cop Louis Burke must infiltrate the jail to find answers to a number of inside murders. What he finds is a struggle of life and death tied in to his own past.",/95mcKAcTgvonhx3BS5psLguyEVu.jpg,16.342,1990-09-14,6.2,en,6.2,483,1990-09-14
7843,10657,Needful Things,"A mysterious new shop opens in a small town which always seems to stock the deepest desires of each shopper, with a price far heavier than expected.",/rRgMT4SZIASteKev1R6i7VqoUHf.jpg,16.93,1993-08-27,6.2,en,6.2,464,1993-08-27
7844,3604,Flash Gordon,A football player and his mates travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,/5PyiSSJ6lVsY8IbmPHBo1sp596h.jpg,20.618,1980-09-01,6.2,en,6.2,856,1980-09-01
7845,461130,Code 8,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)",/izGX7npHEopDQvngYcxMJEfcFbj.jpg,19.96,2019-12-06,6.2,en,6.2,1591,2019-12-06
7846,428045,Iron Mask,"Commissioned to map the Far East territories of the Russian Empire, cartographer Jonathan Green sets off on a long journey of unbelievable adventures—making breath-taking discoveries and meeting mysterious creatures, Chinese princesses, deadly masters of oriental martial arts, and even the King of Dragons.",/nM6Mf4UIp8Uw6Jgw40WlY9OnQOS.jpg,33.468,2019-08-16,6.2,ru,6.2,372,2019-08-16
7847,333667,Rock Dog,"When a radio falls from the sky into the hands of a wide-eyed Tibetan Mastiff, he leaves home to fulfill his dream of becoming a musician, setting into motion a series of completely unexpected events.",/7RXi2afiNJGU8EB79SD8HYoSz4O.jpg,17.076,2016-07-08,6.2,en,6.2,264,2016-07-08
7848,333354,Extortion,A doctor desperately tries to save his wife and their 5 year old son after their vacation in the Bahamas takes an unexpected turn.,/nmIHFblhZ2uBGepSYzvKYFDfvhp.jpg,13.751,2017-01-02,6.2,en,6.2,256,2017-01-02
7849,296523,Man Down,"When a U.S. Marine returns home from Afghanistan, he finds that the place he once called home is no better than the battlefields he fought on overseas. Accompanied by his best friend, he searches desperately for the whereabouts of his estranged son and wife. In their search, the two intercept a man carrying vital information about his family.",/xOJIhK0YJLxUIIj4FUniAqfLfb7.jpg,12.725,2015-09-12,6.2,en,6.2,234,2015-09-12
7850,11683,Land of the Dead,"The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.",/34rdmEgsFRDOm8LNDsNkkj0qVlL.jpg,22.476,2005-06-18,6.2,en,6.2,1409,2005-06-18
7851,14061,The Edge of Love,"When the Welsh poet Dylan Thomas and his flirtatious wife Caitlin sweep into war-torn London, the last thing they expect is to bump into Dylan's childhood sweetheart Vera. Despite her joy at seeing Dylan after so many years, Vera is swept off her feet by a dashing officer, William Killick, and finds herself torn between the open adoration of her new found beau and the wily charms of the exotic Welshman.",/uo7ZDvipL2OZu6G44hDP0sjDZ9n.jpg,12.747,2008-06-20,6.2,en,6.2,342,2008-06-20
7852,10207,Message in a Bottle,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",/majQar87QNbrC47qYMcmK1oCohZ.jpg,12.325,1999-02-22,6.2,en,6.2,702,1999-02-22
7853,9621,Elizabethtown,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.",/mOdlzAQxhMgiaazRzif1YtJzg9s.jpg,13.003,2005-10-14,6.2,en,6.2,989,2005-10-14
7854,9460,Black Mask,"Tsui Chik tries to lead a quiet life as a librarian. However, he is really a former test subject for a highly secretive supersoldier project and the instructor of a special commando unit dubbed ""701."" The 701 squad is used for many government missions, but after one of the agents kills a team of policemen in an uncontrollable rage, the government decides to abort the project and eliminate all the subjects. Tsui Chik helped the surviving 701 agents flee the extermination attempt. Having escaped, Tsui Chik went separate ways from his team. Later, he discovers that the rest of the team were responsible for a violent crime spree that was beyond the capability of the local police. He sets out to stop them, donning a disguise and using the superhero alias of ""Black Mask"". Having lost the ability to feel pain due to the surgery performed on the super-soldiers by the military, Black Mask is almost invulnerable.",/eEmG43S9o5C6XeFschoFQU4Bcub.jpg,14.765,1996-11-07,6.2,cn,6.2,243,1996-11-07
7855,9102,Screamers,"SIRIUS 6B, Year 2078. On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.",/eqgBf791rMZG7ywHfObpXeMpiRf.jpg,10.354,1995-09-08,6.2,en,6.2,476,1995-09-08
7856,2637,The Mothman Prophecies,Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,/z2PiOTyjbCOnMHY2QJdq3I4jU44.jpg,14.865,2002-01-25,6.2,en,6.2,980,2002-01-25
7857,9604,Red Heat,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,/AoJTHXmO01EZgT0p1YTsGBEQxLj.jpg,21.167,1988-06-17,6.2,en,6.2,1297,1988-06-17
7858,9598,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,22.546,1995-07-18,6.2,en,6.2,2632,1995-07-18
7859,9080,Spies Like Us,"Two bumbling government employees think they are U.S. spies, only to discover that they are actually decoys for nuclear war.",/s0Sx8nd9Irq0aCPbsN78s0DYVlG.jpg,14.587,1985-12-06,6.2,en,6.2,555,1985-12-06
7860,228967,The Interview,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg,44.157,2014-12-25,6.2,en,6.2,5335,2014-12-25
7861,227300,Stretch,A hard-luck limo driver struggling to go straight and pay off a debt to his bookie takes on a job with a crazed passenger whose sought-after ledger implicates some seriously dangerous criminals.,/9mjYzPlp2hu2xsUnntGei8sdF0T.jpg,9.882,2014-10-14,6.2,en,6.2,593,2014-10-14
7862,38356,Transformers: Dark of the Moon,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,16.595,2011-06-28,6.2,en,6.2,7688,2011-06-28
7863,28794,The House by the Cemetery,"After a doctor kills his mistress and himself while researching the mysterious previous owner of his Boston home, his colleague, Dr. Norman Boyle, takes over his research and moves his family from New York City to the Boston mansion. Soon after, Boyle's young son Bob becomes plagued by visions of a young girl, who warns him of the danger within the house.",/9cX9N5ny8XtpVDfJu3Xlaap9cAA.jpg,11.042,1981-08-14,6.2,it,6.2,337,1981-08-14
7864,25562,Soapdish,"Celeste Talbert is the star of the long-running soap opera ""The Sun Also Sets."" With the show's ratings down, Celeste's ruthlessly ambitious co-star, Montana Moorehead, and the show's arrogant producer, David Seton Barnes, plot to aggravate her into leaving the show by bringing back her old flame, Jeffrey Anderson, and hiring her beautiful young niece, Lori Craven.",/8iIHog4asUWOZS7Pc4t9ouYFc3N.jpg,11.997,1991-05-31,6.2,en,6.2,217,1991-05-31
7865,23759,Centurion,"Britain, A.D. 117. Quintus Dias, the sole survivor of a Pictish raid on a Roman frontier fort, marches north with General Virilus' legendary Ninth Legion, under orders to wipe the Picts from the face of the Earth and destroy their leader, Gorlacon.",/9ZdfrcP2QCqoRSk7JF06tDWtrhP.jpg,15.362,2010-02-15,6.2,en,6.2,1264,2010-02-15
7866,19004,The Land Before Time III: The Time of the Great Giving,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause.",/abcJUBDHi6hxibSgm2bxYK1wAZK.jpg,19.049,1995-03-16,6.2,en,6.2,354,1995-03-16
7867,11384,The Hard Way,"Seeking to raise his credibility as an actor and to land a role as a tough cop on a new show, Hollywood action star Nick Lang works a deal with New York City Police Capt. Brix, who by chance is one of his fans. Nick will be paired with detective Lt. John Moss and learn how to act like a real cop. But when Nick drives John crazy with questions and imitating him, he gets in the way of John's pursuit of a serial killer.",/c6u5p9A6dfbyFArkNM5Y6kHdTQw.jpg,14.091,1991-03-08,6.2,en,6.2,360,1991-03-08
7868,513223,Perdida,"A policewoman whose childhood friend disappeared in Patagonia years ago starts a new search to find answers, and soon finds her own life in danger.",/6V5rUvf4wqqkqsJGPIleOAx7Qn2.jpg,9.932,2018-04-19,6.2,es,6.2,258,2018-04-19
7869,340481,The Unknown Girl,"Jenny, a young doctor who feels guilty after a young woman she refused to see winds up dead a few days later, decides to find out who the girl was, after the police can't identify the young woman.",/owxEl8EMMTwiy73L5n5zM9jaTws.jpg,7.357,2016-10-05,6.2,fr,6.2,362,2016-10-05
7870,87826,Here Comes the Boom,A high school biology teacher moonlights as a mixed-martial arts fighter in an effort to raise money to save the school's music program.,/g3ZjNkQP4M7Cs0clPD9q7EO2P1g.jpg,23.524,2012-10-11,6.2,en,6.2,1318,2012-10-11
7871,5172,The Astronaut Farmer,"Texan Charles Farmer left the Air Force as a young man to save the family ranch when his dad died. Like most American ranchers, he owes his bank. Unlike most, he's an astrophysicist with a rocket in his barn - one he's built and wants to take into space. It's his dream. The FBI puts him under surveillance when he tries to buy rocket fuel, and the FAA stalls him when he files a flight plan – but Charles is undeterred.",/19uGc8wW3Ert1QvMYxvnReQkFMc.jpg,9.969,2006-10-15,6.2,en,6.2,305,2006-10-15
7872,75638,Red Lights,"Two investigators of paranormal hoaxes, the veteran Dr. Margaret Matheson and her young assistant, Tom Buckley, study the most varied metaphysical phenomena with the aim of proving their fraudulent origins. Simon Silver, a legendary blind psychic, reappears after an enigmatic absence of 30 years to become the greatest international challenge to both orthodox science and professional sceptics. Tom starts to develop an intense obsession with Silver, whose magnetism becomes stronger with each new manifestation of inexplicable events. As Tom gets closer to Silver, tension mounts, and his worldview is threatened to its core.",/sukxYMaUTNizM7bcEJ4YeH80e8h.jpg,18.598,2012-03-02,6.2,en,6.2,1129,2012-03-02
7873,47533,Scooby-Doo! Curse of the Lake Monster,"Scooby-Doo and the gang are on the case when a mysterious lake monster starts scaring the guests at a summer resort in Erie Point, where Fred, Daphne, Velma and Shaggy have taken on seasonal jobs to pay for a barn they accidentally burned down. But in addition to sneaking suspicions, there's some romance in the air.",/4fvCOntbgzZ9crbduTHRhgN8bgq.jpg,27.13,2010-10-15,6.2,en,6.2,468,2010-10-15
7874,18781,The Haunting in Connecticut,"When the Campbell family moves to upstate Connecticut, they soon learn that their charming Victorian home has a disturbing history: not only was the house a transformed funeral parlor where inconceivable acts occurred, but the owner's clairvoyant son Jonah served as a demonic messenger, providing a gateway for spiritual entities to crossover.",/dTfL0YbTa7S59vZYmWbk6UofHkI.jpg,18.359,2009-03-27,6.2,en,6.2,1003,2009-03-27
7875,14008,Cadet Kelly,Hyperactive teenager Kelly is enrolled into a military school when her new stepfather becomes the Commandant. At first she has problems fitting in and taking orders until she tries out for the drill team.,/6jM43PZ5knSh380NzVYPO6YTibm.jpg,14.568,2002-03-07,6.2,en,6.2,552,2002-03-07
7876,9872,Explorers,"The visionary dreams of three curious and adventuresome young boys become an exciting reality in Explorers, the action-fantasy from director Joe Dante, who combines keen humor, warmth and fantasy with unexpected twists. In their makeshift laboratory, the boys use an amazing discovery and their ingenuity to build their own spaceship and launch themselves on a fantastic interplanetary journey.",/oFJosj5ECYjf1jkvpTEjGNzPx2x.jpg,12.575,1985-07-12,6.2,en,6.2,406,1985-07-12
7877,2086,Nick of Time,"An unimpressive, every-day man is forced into a situation where he is told to kill a politician to save his kidnapped daughter.",/A1FJwUVg84sQSjHVz5jVMXQvifJ.jpg,10.61,1995-11-22,6.2,en,6.2,635,1995-11-22
7878,177221,The Battery,"In rural Connecticut, baseball players Ben and Mickey are trying to survive a zombie plague. They are forced to form a battery: a catcher and a pitcher who work together to outwit the batter, the one who hits the ball. And the batter in this case just happens to be a zombie. Tough Ben and gentle Mickey frequently disagree on the best way to go about the situation. Then they suddenly hear a human voice through their walkie-talkies. Is salvation nearby, like Mickey thinks, or is Ben’s suspicion justified?",/nI7lzx2t4UPfuqhunB5bEVymOOV.jpg,10.992,2012-10-13,6.2,en,6.2,234,2012-10-13
7879,11137,The Prince & Me,"A fairy tale love-story about pre-med student Paige who falls in love with a Danish Prince ""Eddie"" who refused to follow the traditions of his parents and has come to the US to quench his thirst for rebellion. Paige and Edward come from two different worlds, but there is an undeniable attraction between them.",/2voUK98TW1cJ3w0qmDIdB16A3x6.jpg,11.81,2004-03-28,6.2,en,6.2,917,2004-03-28
7880,4379,Monster-in-Law,"Office temp Charlotte Cantilini thinks she's found Mr. Right when she starts dating gorgeous surgeon Dr. Kevin Fields. But there's a problem standing in the way of everlasting bliss: Kevin's overbearing and controlling mother, Viola. Fearing she'll lose her son's affections forever, Viola decides to break up the happy couple by becoming the world's worst mother-in-law.",/lOnvMSAojdtKeVv8a8ilywXp6dF.jpg,20.622,2005-05-13,6.2,en,6.2,1505,2005-05-13
7881,510388,Villains,"When their car breaks down, a couple on the run headed southbound for a fresh start in the Sunshine State break into a nearby house looking for a new set of wheels. What they find instead is a dark secret, and a sweet-as-pie pair of homeowners who will do anything to keep it from getting out.",/Arefq9eI1z94Jtrbbuqzg9p5mf8.jpg,8.151,2019-09-20,6.2,en,6.2,310,2019-09-20
7882,227159,Horrible Bosses 2,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",/boBOkwIqgrs8noxBUSDkkicKa4K.jpg,30.67,2014-11-26,6.2,en,6.2,3847,2014-11-26
7883,77950,Turbo,The tale of an ordinary garden snail who dreams of winning the Indy 500.,/inTKQni4YW8syrfgnXHwzmNeSo4.jpg,32.815,2013-07-11,6.2,en,6.2,3012,2013-07-11
7884,37710,The Tourist,"American tourist Frank meets mysterious British woman Elsie on the train to Venice. Romance seems to bud, but there's more to her than meets the eye.",/oXe1nw4HcS32YVpvxwsWEVdvEXA.jpg,20.673,2010-12-08,6.2,en,6.2,5068,2010-12-08
7885,10632,The Hunted,"In the wilderness of British Columbia, two hunters are tracked and viciously murdered by Aaron Hallum. A former Special Operations instructor is approached and asked to apprehend Hallum—his former student—who has 'gone rogue' after suffering severe battle stress from his time in Kosovo.",/iIl3l7BPenoVpdRJAqIXeIgMQvV.jpg,16.705,2003-03-11,6.2,en,6.2,694,2003-03-11
7886,9729,Where the Truth Lies,An ambitious reporter probes the reasons behind the sudden split of a 1950s comedy team.,/4gWQoxAmSeBaugpccnWdlg5Ov6f.jpg,13.536,2005-10-07,6.2,en,6.2,248,2005-10-07
7887,880841,Abandoned,"After a young couple moves into a remote farmhouse with their infant son, the woman's struggles with postpartum psychosis begin to intensify... as the house reveals secrets of its own.",/cO9ywQ2AMHM9EoBJsJGH1Gl9U5L.jpg,62.133,2022-06-17,6.2,en,6.2,231,2022-06-17
7888,425505,Kin,"A young boy finds a powerful otherworldly weapon, which he uses to save his older adoptive brother from a crew of thugs. Before long, the two of them are also pursued by federal agents and mysterious mercenaries aiming to reclaim their asset.",/oPE5GXHaTlu5eRcd4USuOX3A1mf.jpg,16.441,2018-08-29,6.2,en,6.2,752,2018-08-29
7889,199928,The Outsider,A former American G.I. joins a yakuza family after his release from prison in post-World War II Osaka.,/m2riQcEzjVrkP8wKHDXwC5EQpHQ.jpg,9.545,2018-03-09,6.2,en,6.2,572,2018-03-09
7890,80585,Rock of Ages,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",/A0kIZHg0Tn66lw5gbKUIRwlCny0.jpg,21.187,2012-06-13,6.2,en,6.2,1161,2012-06-13
7891,2662,House of 1000 Corpses,Two teenage couples traveling across the backwoods of Texas searching for urban legends of serial killers end up as prisoners of a bizarre and sadistic backwater family of serial killers.,/afISpRBO81uaLy5hrMHqyof6C1J.jpg,19.425,2003-04-11,6.2,en,6.2,1426,2003-04-11
7892,178,Blown Away,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,/kiV3KcjE0bVgfMwRG9HhRFG8Ggq.jpg,18.208,1994-07-01,6.2,en,6.2,472,1994-07-01
7893,921636,The Out-Laws,"A straight-laced bank manager is about to marry the love of his life. When his bank is held up by infamous Ghost Bandits during his wedding week, he believes his future in-laws who just arrived in town, are the infamous Out-Laws.",/5dliMQ2ODbGNoq0hlefdnuXQxMw.jpg,315.752,2023-07-07,6.2,en,6.2,446,2023-07-07
7894,267860,London Has Fallen,"In London for the Prime Minister's funeral, Mike Banning discovers a plot to assassinate all the attending world leaders.",/korY0GInEJThWEm23MRmErQ3GqT.jpg,42.715,2016-03-02,6.2,en,6.2,4364,2016-03-02
7895,31582,Flawless,An ultraconservative police officer suffers a debilitating stroke and is assigned to a rehabilitative program that includes singing lessons - with the drag queen next door.,/fkwkkUnaTmhaWt2OGBRepYr7yB5.jpg,12.218,1999-11-26,6.2,en,6.2,221,1999-11-26
7896,23082,The Invention of Lying,"Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead.",/clP8tDZeM9jgnqmu4VBClBDpLtS.jpg,18.408,2009-09-13,6.2,en,6.2,1883,2009-09-13
7897,20701,Tales from the Darkside: The Movie,A young boy tells three stories of horror to distract a witch who plans to eat him.,/5q8WK4gW45Knxhpb29IVOCbbfI7.jpg,9.854,1990-05-03,6.2,en,6.2,324,1990-05-03
7898,13811,Knowing,A teacher opens a time capsule that has been dug up at his son's elementary school; in it are some chilling predictions -- some that have already occurred and others that are about to -- that lead him to believe his family plays a role in the events that are about to unfold.,/nO9gTGDNdYnPr9ILKNQmk6EVTVR.jpg,61.777,2009-03-19,6.2,en,6.2,4859,2009-03-19
7899,652004,The Wolf of Snow Hollow,A stressed-out police officer struggles not to give in to the paranoia that grips his small mountain town as bodies turn up after each full moon.,/nXeTSXR5ryFwxrlpmD9hhXJTAuc.jpg,11.788,2020-10-23,6.2,en,6.2,339,2020-10-23
7900,341006,The Belko Experiment,A group of eighty American workers are locked in their office and ordered by an unknown voice to participate in a twisted game.,/faJK0dP3S92kQoKtO4LZMjy41kf.jpg,23.956,2016-03-17,6.2,en,6.2,1299,2016-03-17
7901,195589,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,/dyO9BQ4M4flTOAzP79rmsz61yAT.jpg,28.93,2014-05-08,6.2,en,6.2,6544,2014-05-08
7902,9924,The Hard Corps,An Army veteran assembles a team of bodyguards to protect a former boxer. Complications arise when the boxer suspects his sister may be romantically involved with the bodyguard.,/jrFtbuUMDMnJtlSVg5DWHFhMMGp.jpg,9.607,2006-08-15,6.2,en,6.2,219,2006-08-15
7903,9694,One Missed Call,"People mysteriously start receiving voicemail messages from their future selves, in the form of the sound of them reacting to their own violent deaths, along with the exact date and time of their future death, listed on the message log. The plot thickens as the surviving characters pursue the answers to this mystery which could save their lives.",/8ujSEEePCVMyi7Mt1RQMXd6SWmy.jpg,11.001,2003-11-03,6.2,ja,6.2,370,2003-11-03
7904,747687,The Catholic School,"Three well-off young men—former students at Rome’s prestigious all-boys Catholic high school San Leone Magno—brutally tortured, raped, and murdered two young women in 1975. The event, which came to be known as the Circeo massacre, shocked and captivated the country, exposing the violence and dark underbelly of the upper middle class at a moment when the traditional structures of family and religion were seen as under threat.",/WTTXAtuyQY93oe1yetWYMGbO7K.jpg,13.772,2021-10-07,6.2,it,6.2,364,2021-10-07
7905,668195,Ultras,An aging soccer fanatic faces down the reality of his past while struggling to give himself and a young follower very different futures.,/vHqpFuguBugZZfXIyjsb4tOAXve.jpg,8.217,2020-03-09,6.2,it,6.2,398,2020-03-09
7906,409297,A Dark Song,A determined young woman and a damaged occultist risk their lives and souls to perform a dangerous ritual that will grant them what they want.,/fguce8M1bZnWjVkRWCFh9P3kt6A.jpg,9.125,2016-07-08,6.2,en,6.2,407,2016-07-08
7907,13313,Beauty and the Beast: The Enchanted Christmas,"Astonished to find the Beast has a deep-seeded hatred for the Christmas season, Belle endeavors to change his mind on the matter.",/qxtpbcbf6KEIHzLetWZOVGJT2lv.jpg,23.712,1997-11-11,6.2,en,6.2,916,1997-11-11
7908,2114,Final Fantasy: The Spirits Within,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",/47b1EwFqqSWxYna7NtUM7iML4oT.jpg,19.082,2001-07-02,6.2,en,6.2,1331,2001-07-02
7909,516850,The Mermaid: Lake of the Dead,"An evil Mermaid falls in love with Marina's fiancé Roman and aims to keep him away from Marina in her Kingdom of Death under water. The Mermaid is a young woman who drowned a few centuries ago. Marina only has one week to overcome her fear of the dark water, to remain human in the deathly fight with the monsters and not to become one herself.",/gGFZ84plg0TPM737j8ccpseh96l.jpg,12.346,2018-07-12,6.2,ru,6.2,288,2018-07-12
7910,516632,The Empty Man,"Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",/8apzu9JFTUMtOpYkHk6LNPOs3pY.jpg,23.202,2020-10-22,6.2,en,6.2,634,2020-10-22
7911,428078,Mortal Engines,"Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.",/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg,35.755,2018-11-27,6.2,en,6.2,4240,2018-11-27
7912,97605,Extracted,"Thomas Jacobs invents a way to watch people's memories from the inside. Going against his morals, he accepts an offer to enter a heroin addict's memories to literally see if he committed a crime. However,a malfunction causes his consciousness to become trapped inside the criminal's mind. He remains a prisoner in the addict's memories for more than four years until he discovers the possibility of escape.",/ciuOIA66tZuCJRfRjfG9coiqjWm.jpg,7.165,2012-03-10,6.2,en,6.2,200,2012-03-10
